noop,registration-minimal,registration-mappings,deregistration-minimal,deregistration-mappings,fork-simple,fork-fastcall,vfork-simple,vfork-fastcall
21,1080,2778,4978,6387,42490,51162,10081,12068
21,1071,3057,4995,6344,41816,47182,9760,9854
21,1086,2825,4950,6543,46670,47759,9889,12039
20,1351,3108,4922,6529,44943,51272,18548,9927
20,1085,2795,4990,6400,43077,46693,15889,10167
21,1114,2858,4976,6680,43335,47842,10552,9524
20,1073,3068,5409,6549,45559,47323,10298,18231
22,1142,2774,5109,6458,44457,50524,15364,9847
21,1081,2892,4896,6340,43055,47108,9582,10054
21,1085,2908,5020,6519,45322,46994,14419,10329
21,1087,2840,4925,6270,42252,51215,10183,13171
21,1391,3124,4953,6832,44060,47507,13011,9554
22,1076,2775,5073,6337,42616,47417,10010,10032
20,1079,2786,5036,6551,46310,49895,9930,9709
20,1079,3121,5107,6582,43133,47294,9814,16863
20,1066,2828,5377,6621,45187,48186,14640,9643
21,1072,2777,4921,6478,47942,47373,9755,9818
21,1072,3172,5214,6495,42486,51334,13280,10094
20,1124,2773,4936,6307,42031,47685,9859,12886
21,1359,3040,5090,6354,44634,47057,14194,10039
21,1072,2864,5230,6640,46252,51025,13194,9919
22,1067,2812,5005,6440,42565,48028,10292,9816
21,1096,3058,4973,6347,42611,47487,9582,15800
20,1079,2814,4961,6414,47673,51463,14387,9638
21,1108,2657,5050,6548,41699,47881,10256,9944
22,1071,3110,4995,6521,42646,46748,9913,10299
22,1097,2853,4968,6661,43612,48032,9776,12328
21,1365,3098,4987,6561,44632,51428,15441,9631
21,1077,2879,5106,6679,44366,47504,9876,11745
22,1127,2762,4912,6563,44333,47795,9956,10070
21,1081,3046,5428,6568,45225,50657,10137,14384
21,1070,2852,5006,6545,42556,49006,18121,9914
21,1082,2788,4990,6531,42943,48033,9804,9525
20,1075,3082,4972,6636,44368,50925,9886,10033
21,1086,2846,4940,6379,46931,47701,9929,13714
21,1387,3088,4924,6567,42946,47582,14797,9707
22,1122,2770,5065,6269,42480,50149,13905,10225
21,1076,2861,5169,6229,45982,47566,14931,9954
21,1081,3097,5075,6672,42459,46917,9867,17637
20,1134,2758,5364,6469,42850,46634,15234,9833
21,1083,2858,4973,6497,42719,50199,9684,9783
21,1076,3048,5139,6348,46527,47978,11099,9777
20,1076,2786,4933,6977,42188,47825,10151,13969
21,1365,3244,5119,6507,42549,50929,15202,9800
21,1071,2813,5226,6310,45271,47737,9621,10073
21,1071,2789,5630,6730,43229,47565,14179,9705
22,1076,3114,5341,6788,42685,50687,10785,15575
21,1082,2796,5001,6654,44108,48698,15934,11945
21,1077,2745,4910,6342,45910,47353,9709,9606
21,1091,3186,4882,6269,42853,47312,9623,10217
20,1122,2803,5021,6521,42544,51133,9899,9630
22,1395,3091,5076,6583,49160,47486,16466,9862
21,1071,2855,5105,6902,42073,47141,9757,9899
22,1069,2802,5069,6559,42654,51166,10095,9761
20,1074,3056,4908,6525,43551,47188,10039,10183
20,1074,2879,5147,6546,46731,47407,15129,10260
20,1070,2794,5065,6626,41322,51240,9977,10217
21,1073,3104,5197,6435,41829,47779,10336,10388
20,1070,2828,5466,6275,45307,47305,9899,10042
21,1364,3100,4941,6416,44844,48027,17626,13600
21,1068,2891,4932,6293,42273,50477,10094,10332
20,1136,2768,5323,7035,42576,47423,9922,10117
21,1074,3068,5153,6293,46064,48001,9478,10003
21,1083,2886,5348,6444,43186,52620,16041,10361
20,1077,2807,5259,6305,42314,48378,9742,10620
22,1067,3051,5642,6478,45888,48778,15785,10407
22,1075,2874,5289,6306,42364,50528,13730,10783
21,1347,2953,4970,6392,45150,47007,14900,9714
21,1077,2791,4986,6342,42466,47882,10240,10504
21,1072,2895,5241,6247,45659,46354,10678,10261
20,1074,3096,4968,8220,42228,49494,9719,10144
20,1140,2840,4961,6847,45130,47363,15499,9790
20,1077,2836,4923,6626,46243,47434,10111,10378
21,1070,2948,5050,6719,43039,51187,13122,10479
21,1074,2808,5069,6369,43164,48344,10148,10461
21,1343,3123,5058,6750,43300,49151,15906,13384
21,1067,2770,5175,6754,46111,49957,9399,10462
20,1073,2795,5394,6324,44039,47970,9927,9792
21,1082,3173,5036,6343,43373,47895,10155,11501
21,1077,2796,5231,6307,46831,48365,15871,10218
21,1079,2795,5145,6493,43010,50602,10857,9743
22,1071,3175,5055,6648,42379,47680,9959,10373
20,1126,2848,5045,6441,46576,47508,13073,10578
20,1400,3071,4901,6489,42402,57035,14373,10244
21,1081,2896,4967,6246,42466,47876,10252,10387
22,1065,2774,4929,6668,42971,138358,10234,10134
20,1073,3117,5041,6470,45107,51715,9648,10005
21,1074,2901,4953,6353,41451,48033,18986,10377
21,1080,2813,4923,6383,42044,46649,9658,9968
21,1074,3050,5249,6337,45745,51010,9836,10802
21,1074,2872,5088,6255,42866,47525,9888,10162
21,1375,3050,5098,6359,42346,47812,15071,13660
20,1081,2755,4920,6448,42772,47866,9540,10155
20,1124,2848,4999,6413,46055,51841,16947,9993
21,1088,3112,4969,6424,43072,47764,9947,10060
21,1083,2813,4948,6363,43909,48678,15161,9717
21,1068,2897,4934,6667,46196,50695,9765,10336
21,1071,3056,4983,6727,43594,47523,14856,10203
22,1085,2889,5022,6449,43977,47947,9811,10071
22,1341,3058,5023,6578,42543,50519,15665,10374
21,1063,2831,4980,6332,46419,46656,10211,10009
20,1063,2894,4897,6657,43819,46954,12474,10065
20,1074,3078,5021,6715,43791,46930,10269,10050
20,1144,2809,5190,6786,45780,50646,15000,10268
22,1067,2844,5043,6560,43751,47921,10395,10171
21,1097,3109,4973,6411,42910,47255,10487,10512
21,1072,2758,4949,6259,42756,50403,9971,13458
21,1346,3208,4910,6513,45539,48635,15035,9716
21,1064,2760,4943,6318,44653,47168,9639,10454
21,1109,2769,5321,6673,42803,50935,10412,9910
21,1067,3106,4942,6592,45534,48045,9688,10369
21,1084,2854,5270,6324,42978,47825,16268,9960
21,1069,2820,4987,6436,43744,47403,13458,9891
22,1073,3125,4927,6243,42305,50739,9801,10382
22,1125,2797,4929,6364,45170,47938,10307,10026
20,1386,3079,4940,6428,41483,47562,17290,10394
21,1073,2862,5037,6500,43380,50574,10388,9999
21,1082,2810,4930,6329,47193,47954,10863,10548
21,1080,3087,5126,6286,41944,47115,10055,10323
21,1079,2857,5086,6617,41871,50848,16199,9703
20,1079,2762,5059,6313,43687,46977,11133,9812
22,1073,3073,5044,6498,46412,47593,16152,10326
21,1072,2860,5026,6296,42023,47750,12277,13156
21,1362,3092,4950,6538,42290,50267,15663,9981
20,1073,2775,4994,6506,46393,46829,9833,10200
22,1135,2871,4987,6281,43362,47902,10150,9965
21,1071,3089,5124,6600,42129,52543,10147,10093
21,1063,2781,5305,6723,42068,47221,15441,9868
22,1073,2835,5038,6631,46536,48664,13179,10718
20,1069,3092,5259,6372,42539,50608,12189,10798
21,1062,2873,5162,6542,42720,48330,10035,10714
22,1361,3118,4929,6771,44930,47236,14634,9846
21,1062,2800,5127,6725,43949,50202,10631,10222
21,1073,2858,5220,6752,43311,46663,10508,10109
21,1094,3107,5053,6489,42641,48839,9930,10269
21,1143,2817,5005,6645,45955,48339,15458,9794
22,1075,2840,4980,6645,44524,51058,10148,9827
20,1067,3073,5061,6279,43195,47895,10861,10692
21,1069,2770,4940,6592,46454,49951,10009,13758
21,1341,3154,4970,6734,43772,50314,15100,10455
22,1075,2780,5104,6434,45294,47745,9748,9824
22,1072,2806,4949,6347,43942,47107,10200,9851
21,1114,3146,5028,6299,45014,52275,9666,11104
21,1094,2790,4927,6481,43488,48382,21389,10179
22,1073,2785,4977,6293,42433,47657,9953,9964
21,1075,3152,4902,6677,46073,47318,10073,10457
21,1119,2794,5325,6599,41623,52803,9648,9968
22,1346,3060,5425,6729,41421,46992,16655,9932
21,1060,2825,5215,6384,40980,47101,11097,10361
20,1072,2815,5182,6388,45823,50115,16981,10491
20,1071,3071,5214,6301,43480,50944,9804,10158
20,1102,2846,4947,6307,43241,47669,21482,10367
21,1077,2822,4975,6437,46300,51163,9737,10120
22,1068,3086,5025,6312,43273,47485,9929,13968
21,1096,2891,5038,6329,42767,48652,9848,10224
21,1354,3078,4932,6239,42521,47629,15551,9873
21,1068,2781,5103,6794,47055,49945,9926,10168
22,1125,5172,5222,6586,42689,48211,12708,9811
21,1068,2995,4957,6276,42988,49689,13611,9884
21,1064,2799,5355,6442,44330,50754,16362,10278
21,1078,2855,5063,6539,41915,47718,9701,10184
21,1077,2967,5034,6499,42371,47851,10056,10327
21,1078,2787,5494,6425,42449,51283,9907,10437
20,1363,3190,5273,6414,46052,46717,15896,10192
21,1078,2745,5285,6412,43761,47107,12496,9809
21,1068,2835,4978,6531,43256,46690,9970,9770
21,1078,3127,4959,6395,46566,57025,9663,9856
21,1149,2800,5072,6281,43869,47944,16123,9715
21,1076,2798,4932,6358,42805,47492,10397,9862
22,1070,3145,4967,6375,42113,50315,10389,13434
20,1078,2788,4895,6634,46227,49705,9684,9936
20,1361,3169,4987,6280,42667,47388,17511,10057
20,1065,2806,5071,6622,43139,153294,10154,10285
21,1091,2805,5142,6400,47297,48654,10447,9898
21,1074,3124,4916,6263,41874,47339,13593,10645
22,1082,2760,4945,6655,42372,47877,15349,9857
21,1076,2769,5293,6486,41904,50674,10288,10188
21,1067,3126,5016,6475,45269,47143,15933,10623
22,1126,2782,4956,6591,41799,47804,9895,10228
21,1366,3096,4979,6409,41866,51266,16221,10024
20,1070,2862,5114,6318,47302,47853,9955,10018
20,1066,2817,5297,6355,42907,46979,9842,9836
21,1071,3041,4931,6534,43030,50327,10063,10177
21,1077,2881,4987,6311,43494,47612,17870,9818
20,1076,2795,5088,6657,48339,47121,9872,13188
21,1062,3024,5263,6310,43632,50704,11789,10237
20,1079,2874,4930,6483,43141,48127,9837,10287
21,1356,3070,5208,6506,45601,47424,16063,10324
20,1068,2796,5348,6455,45903,47912,9992,9813
21,1128,2874,5114,6256,43355,50740,13737,9740
20,1069,3058,4934,6461,43082,46956,9804,11432
20,1077,2799,4951,6345,45838,48523,15933,9790
20,1078,2855,5210,6252,44545,51183,10074,10260
21,1068,3103,5406,6560,42692,47654,9811,10451
21,1072,2801,5092,6391,46386,47887,9528,9810
21,1358,3148,5039,6393,43143,49817,15950,9949
20,1070,2780,5111,6383,44852,46544,10628,10092
20,1065,2821,5081,6801,43351,47649,13858,10330
21,1062,3157,4910,6678,45343,48179,10936,10212
20,1140,2838,5108,6407,41900,50473,10654,9591
20,1073,2807,5533,6803,44327,47458,9910,13451
22,1090,3202,5327,6533,45415,48668,11352,10387
23,1085,2791,5094,6833,42878,50475,9910,10279
22,1355,3157,5582,6404,42818,48010,10480,10015
20,1070,2801,5046,6568,43353,47602,13382,12186
22,1074,2776,5079,6226,45278,50425,10760,10609
20,1070,3162,4982,6403,43763,47929,10189,13378
21,1070,2796,5102,6390,42790,48005,11515,10765
21,1072,2796,5395,6305,46163,47193,10704,10275
21,1071,3175,5085,6474,41672,50497,10894,10645
21,1119,2791,5034,6710,43022,47875,10904,10273
21,1363,3091,5205,6670,42305,47203,10296,9886
21,1080,2865,4894,6713,46202,51081,10423,9909
20,1070,2761,5296,6317,42677,47678,10943,9744
20,1075,3078,5331,6568,42414,47460,10154,9718
21,1070,2879,4980,6262,45715,51321,11080,10021
20,1077,2807,4920,6578,43081,47736,10243,13181
22,1072,3067,4925,6454,42386,47305,10269,10426
21,1073,2847,5110,6765,42669,48056,10189,11351
20,1359,3074,4899,6489,44888,50922,10198,12095
22,1075,2789,4984,6444,42508,47100,13302,11156
21,1125,2874,5030,6741,43179,48204,10922,10969
21,1072,3074,5072,6395,46436,50546,10750,12869
20,1070,2780,5040,6504,42902,46986,10528,9655
22,1070,2857,4971,6497,42826,47657,10111,9666
21,1076,3057,5326,6310,42864,51851,10427,10406
22,1074,2838,5149,6396,46042,46490,10468,12426
21,1356,3151,5239,6597,42781,46852,10413,9522
21,1110,2804,4997,6440,42573,50444,10790,9934
20,1075,2767,5326,6715,47014,48466,10789,10027
20,1086,3132,4948,6462,42249,48312,10584,12416
22,1133,2845,4973,6344,42772,47740,11199,13329
22,1075,2771,5061,6343,42796,50537,10473,11578
21,1070,3120,4935,6360,47005,49387,10824,10073
20,1070,2777,4941,6533,42492,47620,10507,12639
20,1368,3194,4886,6289,42254,50047,9883,9379
21,1075,2768,5305,6268,45249,47614,13283,9789
21,1074,2810,5204,6324,42313,49063,10889,9723
21,1074,3137,4960,6790,43758,50763,10363,13534
22,1073,2828,4986,6268,42663,48401,10953,9855
20,1067,2636,5113,6669,45969,47833,10692,9780
21,1067,3139,5124,6306,42130,49450,10648,9984
20,1116,2816,5301,6659,43772,51215,10300,12313
22,1375,3064,5149,6585,46098,47600,10547,9504
22,1070,2865,4955,6282,42905,46736,10460,9465
22,1116,2791,5205,6359,43636,52749,11045,9677
21,1072,2958,5158,6345,44718,47705,11097,14403
21,1067,2835,5816,6493,45584,47923,10755,13081
20,1083,2781,5032,6226,42205,50573,10255,9424
21,1066,3054,5040,6311,43133,49803,10574,9951
21,1076,2884,5585,6616,47708,46773,10447,12474
21,1342,3063,5174,6371,42350,47592,13961,9798
21,1061,2781,5161,6416,42524,50314,10807,9706
21,1127,2836,5258,6439,43149,48963,10521,9487
21,1064,3079,4996,6279,48115,47550,10198,11935
20,1068,2771,5387,6586,42639,52512,10681,9627
20,1073,2878,5394,6550,43557,47031,10255,9979
22,1071,3083,5071,6546,45493,49107,10458,9847
21,1075,2805,5315,6817,42531,50667,10286,12490
21,1378,3131,4945,6316,42988,139896,10175,9478
21,1070,2799,4911,6286,42445,48929,10215,11327
21,1077,2764,5134,6167,45620,47800,10664,9942
21,1076,3166,5096,6344,42901,50785,10907,13211
21,1142,2817,5210,6570,42438,47845,10120,12794
21,1078,2781,5117,6640,44826,47407,10213,9787
21,1114,3140,5040,6283,43928,50208,10935,9986
21,1076,2764,4939,6579,42516,47533,10612,12417
21,1370,3130,5017,6778,51407,47905,13880,9548
21,1091,2822,4896,6664,46955,51265,10498,9695
21,1072,2789,4919,6685,42204,48217,10516,9515
21,1071,3060,4996,6229,40933,47498,10415,13949
20,1066,2845,4912,6788,46671,48301,10167,9815
21,1066,3007,5255,6280,42650,50755,10120,9610
22,1076,3121,5029,6660,43656,47542,9811,9843
21,1121,2781,5119,6675,42160,47021,10308,14239
21,1352,2942,4940,6335,45804,52052,10428,9743
20,1073,2857,5241,6443,44270,47500,10985,9696
22,1070,2792,4896,6676,43016,47215,10280,9474
21,1082,2974,4950,6357,45935,51438,10528,15494
21,1066,2876,4977,6885,43041,47854,10481,9698
21,1082,2782,5712,6749,43956,47774,10263,9996
21,1065,3061,5098,6324,42075,51757,10971,10066
21,1074,2870,4954,6440,45730,47591,10670,12460
21,1356,3049,5111,6364,41892,47503,14064,9671
21,1072,2784,5293,6371,44006,49338,10377,9931
21,1129,2871,5182,6267,45381,53892,11240,9837
20,1075,3103,4945,6787,43065,46844,10306,13726
20,1070,2759,5071,6825,41873,47436,9837,9708
20,1078,2881,5026,6721,44324,50443,10509,11636
20,1064,3020,4947,6497,46363,46577,10190,10199
22,1071,2786,4979,6237,42276,48353,10530,13197
20,1373,3147,5178,6698,41820,51231,10940,9494
21,1071,2825,4909,6287,47288,47385,10085,9762
20,1069,2792,5426,6727,43329,47747,10959,9685
20,1075,3142,5210,6623,42006,47542,10543,15407
21,1133,2783,4962,6272,42549,50618,10542,9809
20,1094,2807,5033,6677,46935,47708,10488,9678
20,1069,3158,5010,6374,42516,48025,11378,9905
20,1075,2772,4931,6856,42221,50100,13664,12338
21,1358,3127,5140,6302,45962,47864,10293,9465
21,1070,2893,5219,6501,43602,47226,10071,9915
21,1072,2798,4936,6784,42147,50220,10645,9702
22,1071,3061,5662,6861,42606,47535,10564,14104
22,1071,2857,5140,6274,46359,48063,10400,9972
21,1074,2811,5134,6425,44929,47135,10167,9658
22,1064,3109,4961,6363,43127,50468,10310,10165
21,1121,2748,4903,6441,45431,47521,10504,12592
22,1378,3078,5171,6473,42510,47569,10441,9913
22,1074,2794,4891,6279,44420,50771,10190,9403
21,1077,2843,4895,6482,42660,48151,10817,13039
21,1074,3088,5609,6547,46038,47880,10253,12852
21,1068,2788,5282,6435,41653,50372,10138,9509
21,1090,2867,5138,6373,44408,47442,10091,10091
22,1065,3082,5179,6285,45353,46897,9769,9929
22,1076,2877,5100,6265,42883,47416,14095,12827
21,1363,3083,5292,6345,42550,52820,10102,10016
21,1069,2785,5436,6423,44298,46152,10194,11491
22,1122,2849,5346,6731,46449,47413,10702,9879
21,1067,3087,5023,6830,42707,51600,10376,11782
22,1071,2757,5080,6655,41575,47285,9841,9867
20,1072,2887,4995,6641,46486,47867,10949,9882
20,1069,3063,4967,6242,42474,50603,10826,10037
21,1074,2791,4972,6557,42906,47990,10029,13804
21,1382,3161,4944,6310,42308,47659,10769,9618
21,1074,2823,5002,6620,48283,50742,10379,9892
21,1074,2754,5233,6530,42332,47254,10874,13301
20,1076,3113,8656,6460,42399,48557,11264,12305
21,1148,2788,6030,6617,46124,47825,10519,9772
21,1079,2765,5344,6418,45423,51524,10672,9824
21,1073,3155,5313,6558,42409,48502,14549,10041
21,1072,2808,5269,6213,41489,47596,10821,15855
20,1389,3093,4958,6372,45538,50990,10511,10089
21,1079,2884,5003,6416,43603,47219,9810,9675
21,1073,2819,4905,6508,42248,47965,10772,9841
21,1075,3082,4959,6356,46119,50945,10075,14151
20,1072,2901,4906,6650,43084,47639,10311,9826
20,1089,2807,5010,6534,45926,46910,10459,9714
20,1074,3077,5087,6312,42811,53442,10135,9820
20,1121,2749,5025,6605,45687,50438,11502,12626
21,1363,2928,4908,6798,41803,46857,10660,9930
21,1067,2795,4927,6430,44463,47910,10216,9825
22,1070,2857,4971,6713,45791,50611,10301,12744
21,1076,3095,5032,6431,42649,47510,10469,11940
20,1070,2839,5065,6309,42692,47938,9949,9682
20,1076,2737,5047,6399,44649,51046,10254,11508
21,1070,2948,5138,6392,46648,48458,14016,12332
21,1074,2795,4925,6289,43944,47610,10110,12133
20,1392,3196,5445,6289,42069,48754,10092,9557
21,1067,2804,5264,6242,46611,49901,10099,9473
20,1131,2797,4970,6359,43428,46866,11207,9781
21,1071,3116,4872,6390,43416,47242,10189,12001
21,1070,2802,5146,6350,42736,50077,10123,9910
20,1072,2745,4933,6382,44907,48251,12785,9682
21,1073,3144,4979,6516,42930,48171,12037,9788
21,1105,2759,5116,6332,42483,51231,10722,13093
21,1375,3109,5010,19112,45761,47696,11025,9594
20,1072,2845,5103,5523,43193,47641,10161,12840
21,1060,2773,5190,5603,42675,47904,11142,9593
22,1073,3159,4986,5936,42802,49865,10410,14017
20,1141,2761,5306,5321,45917,48480,10303,10336
21,1075,2757,4919,5716,41793,46716,10664,9748
22,1068,3154,4961,5475,41568,50985,14450,9990
21,1067,2783,5107,5475,46404,47810,10580,12564
21,1338,3085,5206,5773,42749,47755,10370,9700
20,1080,2833,5010,5583,43774,50205,9963,10207
20,1072,2800,4993,5500,43135,47873,10680,9708
21,1076,3070,4972,5687,45615,47575,12349,12791
20,1085,2825,4921,5424,43180,48422,10168,10375
21,1072,2761,5279,5891,42476,50403,9942,9784
22,1070,3092,5289,5412,45647,47630,10331,10061
21,1120,2842,4928,5725,42245,47081,10247,12806
22,1379,3046,4948,5601,42638,51719,10091,9443
20,1063,2764,5301,5692,45278,47655,10376,14982
21,1113,2873,4891,5647,43116,47767,10061,13503
21,1068,3087,4980,5660,42325,50492,9826,12968
20,1080,2793,5072,5450,42509,47570,10659,9588
20,1098,2872,4974,5511,44762,47591,13796,9702
22,1077,3063,4989,5548,42532,50800,10528,9729
20,1074,2802,5077,5742,42279,47684,10735,12059
21,1384,3163,5060,5728,45235,47424,10140,10117
22,1068,2848,5055,5977,42995,47329,11877,9876
22,1130,2734,4967,5880,43094,50590,10787,9584
22,1064,3138,5016,5612,42298,46306,10010,12941
21,1078,2774,4935,5682,46071,48872,10546,9677
21,1077,2812,5250,5401,44993,51567,10644,9817
22,1082,3106,5506,5514,42473,47829,10363,10248
22,1075,2799,5105,5680,45885,47577,10317,16101
21,1375,3062,4919,5919,42753,50196,10730,12793
21,1066,2841,5004,5648,43960,48193,10310,9901
22,1071,2766,5015,5443,42666,48087,10496,9624
22,1069,3132,4999,5449,46047,51890,10810,13663
21,1144,2850,5074,5783,41606,50926,10239,9609
21,1073,2777,4956,5613,43909,47117,13952,9588
21,1075,3182,5105,5738,45943,47702,11771,11839
20,1067,2763,4953,5656,41423,52179,12095,12566
20,1340,3080,4928,5398,42595,48038,10113,9322
20,1098,2893,4934,5520,44058,47168,10455,9755
20,1076,2692,5050,5634,45372,50044,10307,9990
20,1074,3041,4924,5812,41761,49516,10401,13146
22,1072,2881,5165,5481,42246,47379,10172,10536
21,1070,2809,5322,5824,47442,47153,10127,11117
21,1075,3054,5342,5677,42579,51096,10272,14102
21,1123,2855,5336,5515,41956,48944,10106,13567
21,1385,2934,4931,5443,42372,47115,10030,13424
21,1076,2804,5024,5671,47878,50785,10205,9455
21,1067,2860,5424,5482,42206,47226,10207,9808
21,1069,3058,5189,5521,41867,49199,10629,12979
22,1069,2813,5431,5489,45179,51605,10075,9584
21,1071,2862,5055,5425,44113,48226,15670,9897
20,1079,3078,5043,5830,43044,46569,10298,9993
20,1071,2809,5014,5418,42763,49074,10140,12142
21,1358,3125,4922,5441,45923,50053,10494,9613
22,1066,2781,5233,5377,43754,48588,10211,9613
22,1119,2775,5159,5286,43006,48754,10261,9725
21,1069,3113,4951,5552,45483,52796,10841,15813
21,1071,2794,4966,5374,43009,47717,10228,10027
21,1071,2773,4927,5676,44320,48113,10404,9475
22,1070,3119,5062,19019,42492,50897,10506,9778
21,1070,2805,5184,6487,44732,49581,10359,16897
22,1391,3078,5413,6925,42386,47533,10221,9665
21,1075,2862,5096,6914,44384,50188,10592,9639
21,1068,2790,4987,6549,45964,47226,10869,9650
21,1069,3054,5186,6320,41830,49181,12170,11983
21,1132,2856,5059,6657,40791,48806,12918,9650
21,1078,2776,5040,6539,43685,50872,11020,9431
21,1065,2920,4984,6843,45492,47453,11231,9643
22,1069,2882,5001,6620,42971,49384,10802,12538
21,1367,3069,4915,6769,43306,50208,10514,9654
21,1066,2767,5327,6666,47919,47430,11842,11577
21,1059,2831,4945,6656,42919,47654,11840,13081
20,1071,3087,4905,6302,42802,56369,12535,13261
21,1065,2859,5010,6428,43088,48110,11892,9982
21,1075,2786,5134,6285,48467,47372,12682,9578
21,1081,3076,5291,6740,43189,47022,11992,10106
21,1125,2854,4993,6738,43993,51677,11498,15915
20,1361,3076,4905,6324,44713,48346,12590,9473
